expression	gene	type
0.37008636732315	HOTAIR	T
0.424493353337529	HOTAIR	T
0.337812804964602	HOTAIR	T
0	HOTAIR	T
0	HOTAIR	T
0.137225988107638	HOTAIR	T
0.290291452742635	HOTAIR	T
0	HOTAIR	T
2.96892423225709	HOTAIR	T
0.928459923680245	HOTAIR	T
0.115551108148131	HOTAIR	T
0.294781998266744	HOTAIR	T
0.118780577985089	HOTAIR	T
0.401238340990939	HOTAIR	T
0.293235096432724	HOTAIR	T
0.0685793144172707	HOTAIR	T
0.234353793926174	HOTAIR	T
0.144318693402275	HOTAIR	T
0.20027181610851	HOTAIR	T
0.120903310810272	HOTAIR	T
0.263433015491395	HOTAIR	T
0.169062075906362	HOTAIR	T
0.228584270055804	HOTAIR	T
0.227627355941164	HOTAIR	T
0.0652253475558393	HOTAIR	T
0.456240312620207	HOTAIR	T
0.14639676497999	HOTAIR	T
0.0210708537645826	HOTAIR	T
0.375150003600761	HOTAIR	T
0.0853107182781534	HOTAIR	T
0.256943129888786	HOTAIR	T
0.162093997194101	HOTAIR	T
0.0627810828862493	HOTAIR	T
0.228299688600677	HOTAIR	T
0.164036551175261	HOTAIR	T
0.0127007203582351	HOTAIR	T
0.699621189357186	HOTAIR	T
0.327722195356963	HOTAIR	T
0.0895570370862074	HOTAIR	T
0.535930912729898	HOTAIR	T
0.173304768508241	HOTAIR	T
0.408540792356882	HOTAIR	T
1.03694987588702	HOTAIR	T
0.132572381330213	HOTAIR	T
0	HOTAIR	T
0	HOTAIR	T
0.266634363941469	HOTAIR	T
0.262895900461504	HOTAIR	T
0.217506198131687	HOTAIR	T
0.174339044312665	HOTAIR	T
0.35307470835599	HOTAIR	T
0.227602466967246	HOTAIR	T
0.0409509927097345	HOTAIR	T
0.0796524061855777	HOTAIR	T
0.234971514691708	HOTAIR	T
0	HOTAIR	T
0.252359824975928	HOTAIR	T
0	HOTAIR	T
0.532759201642891	HOTAIR	T
0.3484697134243	HOTAIR	T
0	HOTAIR	T
0.112894765032743	HOTAIR	T
1.06122043699125	HOTAIR	T
0.108816144408113	HOTAIR	T
0.0250331048466797	HOTAIR	T
0.150677946726284	HOTAIR	T
0.431068879824619	HOTAIR	T
0.171798390461935	HOTAIR	T
0.220158059599346	HOTAIR	T
0.110358579151218	HOTAIR	T
0.106824377221714	HOTAIR	T
0.031586178388428	HOTAIR	T
0.0650890760317576	HOTAIR	T
0.260189734367336	HOTAIR	T
0.0656954144800871	HOTAIR	T
0.752101502468634	HOTAIR	T
0.74767749935703	HOTAIR	T
0.287058753900617	HOTAIR	T
0.21263656967453	HOTAIR	T
0.467103633132801	HOTAIR	T
1.25453115805649	HOTAIR	T
0.137058344305061	HOTAIR	T
0.147109853549889	HOTAIR	T
0.432922644800755	HOTAIR	T
0.0085682148592409	HOTAIR	T
0.233886220000858	HOTAIR	T
0.314671238397976	HOTAIR	T
0.358494051309348	HOTAIR	T
0.0947315015243866	HOTAIR	T
0.296219390779262	HOTAIR	T
0.0388576904559669	HOTAIR	T
0.203128972765463	HOTAIR	T
0.505011532174404	HOTAIR	T
0.231285182140551	HOTAIR	T
0.0222297338469362	HOTAIR	T
0.0763572952514149	HOTAIR	T
0.333774059982941	HOTAIR	T
0	HOTAIR	T
1.06650049370373	HOTAIR	T
1.03549511705892	HOTAIR	T
0.417610162260942	HOTAIR	T
0.0643190283365115	HOTAIR	T
0.0551111451065843	HOTAIR	T
0.152348808313191	HOTAIR	T
0.0271497616386893	HOTAIR	T
0.312339775446743	HOTAIR	T
0.182023927051224	HOTAIR	T
0.0109545353233261	HOTAIR	T
0.139996967881205	HOTAIR	T
0.176104564473343	HOTAIR	T
0.141650944455383	HOTAIR	T
0.0517956941499842	HOTAIR	T
0	HOTAIR	T
0.664325364109782	HOTAIR	T
0.12494894265273	HOTAIR	T
0.0946710697272653	HOTAIR	T
0.106330803352195	HOTAIR	T
0.0685445495494277	HOTAIR	T
0.007135083516046	HOTAIR	T
0.117988963504089	HOTAIR	T
0.298377842462139	HOTAIR	T
0.191957758596321	HOTAIR	T
0.302639581738585	HOTAIR	T
0.0623927445242524	HOTAIR	T
0.56238360296116	HOTAIR	T
0.394426886174899	HOTAIR	T
0.295583625844795	HOTAIR	T
0.225631918782326	HOTAIR	T
0	HOTAIR	T
0.0939935820984508	HOTAIR	T
0.0487418076949829	HOTAIR	T
0.0113944963589378	HOTAIR	T
0.0744452611616806	HOTAIR	T
0.500508488278108	HOTAIR	T
0.0318533838727363	HOTAIR	T
0.235040651569455	HOTAIR	T
0.559473702924613	HOTAIR	T
0.0734259432924636	HOTAIR	T
0.0748685031793047	HOTAIR	T
0.32936520235752	HOTAIR	T
0.0153702503646969	HOTAIR	T
0.122251198160626	HOTAIR	T
0.292294330402904	HOTAIR	T
0	HOTAIR	T
0.191737355292329	HOTAIR	T
0.177978368174427	HOTAIR	T
0.478028711813437	HOTAIR	T
0.458588838617693	HOTAIR	T
0.0143373605947878	HOTAIR	T
0.0674031859445814	HOTAIR	T
0.0844722856267282	HOTAIR	T
0.670561285150196	HOTAIR	T
0.0516890073476562	HOTAIR	T
0.0252804040865868	HOTAIR	T
0.228069248553	HOTAIR	T
0.022447429841551	HOTAIR	T
0.0387268828098736	HOTAIR	T
0.509353810469724	HOTAIR	T
0.0931080428473941	HOTAIR	T
0.361767012154673	HOTAIR	T
0.365383251140704	HOTAIR	T
0.48283506905695	HOTAIR	T
0.0533708035561681	HOTAIR	T
0.182268705832091	HOTAIR	T
0.1021992847398	HOTAIR	T
0.245165222868392	HOTAIR	T
0.32904469809496	HOTAIR	T
0.0699619795528366	HOTAIR	T
0.264360834868898	HOTAIR	T
0.275583295031282	HOTAIR	T
0.286035267708065	HOTAIR	T
0.0473814775479119	HOTAIR	T
0.172735837383605	HOTAIR	T
0.0161649255233403	HOTAIR	T
0.131566701287258	HOTAIR	T
0.223405991284409	HOTAIR	T
0.231097870864954	HOTAIR	T
0.0128595601446763	HOTAIR	T
0.274493666733864	HOTAIR	T
0.0712841944856881	HOTAIR	T
0.189845175437731	HOTAIR	T
0.00817434576809438	HOTAIR	T
0.629093122014617	HOTAIR	T
0.00829764814650763	HOTAIR	T
0.376044392865428	HOTAIR	T
0.0635705195964071	HOTAIR	T
0.198013929726265	HOTAIR	T
0.227860207223014	HOTAIR	T
0.178347635335573	HOTAIR	T
0.538949508965684	HOTAIR	T
0.0572193115812493	HOTAIR	T
0.653830655360238	HOTAIR	T
0.272220433507502	HOTAIR	T
0.219527023394803	HOTAIR	T
0.0675796037129359	HOTAIR	T
0.416076478645242	HOTAIR	T
0	HOTAIR	T
0.0758308326224125	HOTAIR	T
0.117912693696395	HOTAIR	T
0.367716600055273	HOTAIR	T
0.0514519994057095	HOTAIR	T
0.0622261791456109	HOTAIR	T
0.0441917151569351	HOTAIR	T
0.786078069471131	HOTAIR	T
0.119557775020137	HOTAIR	T
0.0980940724444322	HOTAIR	T
0	HOTAIR	T
0.165705526350448	HOTAIR	T
0.268043513404676	HOTAIR	T
0.231021906999371	HOTAIR	T
0.162066662176433	HOTAIR	T
4.76418423986787	HOTAIR	T
0.173913504083198	HOTAIR	T
0.103390988789729	HOTAIR	T
0.333948618926471	HOTAIR	T
0.0679381000953959	HOTAIR	T
2.62895762330023	HOTAIR	T
0.154687671374976	HOTAIR	T
0.224487958989894	HOTAIR	T
0.398445707664756	HOTAIR	T
1.00277955805812	HOTAIR	T
0.129401632928082	HOTAIR	T
0.0760366614894515	HOTAIR	T
0.414678403863753	HOTAIR	T
0.127014352960633	HOTAIR	T
0.98212363536294	HOTAIR	T
0.390661302913026	HOTAIR	T
0.0803899588932814	HOTAIR	T
0.199256851650956	HOTAIR	T
0.977932478613267	HOTAIR	T
0.24283782969846	HOTAIR	T
0.0424846096196001	HOTAIR	T
0.101059364500215	HOTAIR	T
0.099248727597685	HOTAIR	T
0.129422920253158	HOTAIR	T
0.117780258885832	HOTAIR	T
0	HOTAIR	T
0.11668321909586	HOTAIR	T
0.00614501793310772	HOTAIR	T
0.132331974992182	HOTAIR	T
0.0987479875155536	HOTAIR	T
0.52324668647285	HOTAIR	T
0	HOTAIR	T
2.45385941332257	HOTAIR	T
0.127037643964929	HOTAIR	T
0.493036108405095	HOTAIR	T
0.578768718591625	HOTAIR	T
0.156553628159694	HOTAIR	T
0.0825556558234658	HOTAIR	T
0.481959371069746	HOTAIR	T
0.318963833550338	HOTAIR	T
0.0892322582521407	HOTAIR	T
0.573988413808678	HOTAIR	T
0.0123163374820951	HOTAIR	T
0.308300523776316	HOTAIR	T
0.0825323576203397	HOTAIR	T
0.312301317625189	HOTAIR	T
0.685770647043693	HOTAIR	T
0.266988458902709	HOTAIR	T
0	HOTAIR	T
0.504459208306243	HOTAIR	T
0.024003585125329	HOTAIR	T
0.197737467560643	HOTAIR	T
0.299751417273137	HOTAIR	T
0.211566231550652	HOTAIR	T
0.180258000926789	HOTAIR	T
0.285119748514295	HOTAIR	T
0.333996118196453	HOTAIR	T
0.120151634732258	HOTAIR	T
0	HOTAIR	T
0.0423457246603343	HOTAIR	T
0.0338027693217516	HOTAIR	T
0.249176012873458	HOTAIR	T
0.0565204090775839	HOTAIR	T
0.0840003220384299	HOTAIR	T
0.0648107012361956	HOTAIR	T
0.226781999409747	HOTAIR	T
0.388868863132297	HOTAIR	T
0.0819770678179562	HOTAIR	T
0.116467285544723	HOTAIR	T
0.20792095581644	HOTAIR	T
0.405744957095439	HOTAIR	T
0	HOTAIR	T
0.385773267368986	HOTAIR	T
0.0203342135198148	HOTAIR	T
0.667981567279992	HOTAIR	T
0.250361093471517	HOTAIR	T
0.510852270287557	HOTAIR	T
0.555186040642122	HOTAIR	T
0.120705098612657	HOTAIR	T
0.292436167657367	HOTAIR	T
0.115476627024614	HOTAIR	T
0.344388351076622	HOTAIR	T
0.16285826540373	HOTAIR	T
0.0849192437392423	HOTAIR	T
0.0685228812717194	HOTAIR	T
0.235104514429415	HOTAIR	T
0.505861567539136	HOTAIR	T
0.282631005031225	HOTAIR	T
0.0528299869708348	HOTAIR	T
0.0564826194169679	HOTAIR	T
0.0816344907289355	HOTAIR	T
0.48596371896119	HOTAIR	T
0.0341728001576913	HOTAIR	T
0.00696577017580952	HOTAIR	T
1.14004763597794	HOTAIR	T
0.0814110649962688	HOTAIR	T
0.434047964088489	HOTAIR	T
0.473655491823116	HOTAIR	T
0.0803200263785396	HOTAIR	T
0.201304638235371	HOTAIR	T
0.503631953947945	HOTAIR	T
0.903068126647864	HOTAIR	T
0.0512180853695478	HOTAIR	T
0.204361362116897	HOTAIR	T
0.166893441346972	HOTAIR	T
0.303658840774308	HOTAIR	T
1.11598473484245	HOTAIR	T
0.387694829795025	FOXC2	N
0.168721227588173	FOXC2	N
0.436933309580123	FOXC2	N
0.869589707766101	FOXC2	N
0.142541134424238	FOXC2	N
0.223645949565419	FOXC2	N
0.167932835703291	FOXC2	N
0.280181800259938	FOXC2	N
0.219976482255287	FOXC2	N
0.113378496900483	FOXC2	N
0.127489227522855	FOXC2	N
0.578798565666914	FOXC2	N
0.455184374093171	FOXC2	N
0.25763162812669	FOXC2	N
0.130812787980892	FOXC2	N
0.232513778583305	FOXC2	N
1.81389690995422	FOXC2	N
0.475073050725107	FOXC2	N
0.84756395293464	FOXC2	N
0.44798843544736	FOXC2	N
0.785562101622864	FOXC2	N
0.377297139822854	FOXC2	N
0.350780440125925	FOXC2	N
0.3671491643235	FOXC2	N
0.251826082840962	FOXC2	N
0.0991371557620759	FOXC2	N
1.41935982441871	FOXC2	N
0.142771273358718	FOXC2	N
0.199747339475054	FOXC2	N
1.09927634985698	FOXC2	N
0.312506607781105	FOXC2	N
0.248415578134753	FOXC2	N
0.201685170020009	FOXC2	N
1.61538992922743	FOXC2	N
1.18647076530397	FOXC2	N
1.45993516247449	FOXC2	N
0.923669864222971	FOXC2	N
0.465259546244547	FOXC2	N
0.397212184596032	FOXC2	N
0.527053015058788	FOXC2	N
0.110297421821158	FOXC2	N
0.209561789834857	FOXC2	N
0.354956254076895	FOXC2	N
0.0478185947669321	FOXC2	N
0.685360084135608	FOXC2	T
1.12398065513358	FOXC2	T
5.26051086504496	FOXC2	T
0.361284835222125	FOXC2	T
1.95945413701005	FOXC2	T
2.41991798735206	FOXC2	T
0.380553921010049	FOXC2	T
1.54219860702992	FOXC2	T
1.83347669208612	FOXC2	T
0.574883234550806	FOXC2	T
1.54646186426251	FOXC2	T
1.67267425611207	FOXC2	T
1.88045122744948	FOXC2	T
1.16155106799874	FOXC2	T
0.900906135673707	FOXC2	T
0.334777285413469	FOXC2	T
0.63622164201744	FOXC2	T
1.00624559395553	FOXC2	T
0.346747141011501	FOXC2	T
0.239407451744942	FOXC2	T
3.15837597035843	FOXC2	T
2.78376171491264	FOXC2	T
1.24131852297977	FOXC2	T
1.30250740066177	FOXC2	T
1.0090812561196	FOXC2	T
0.215986297322029	FOXC2	T
2.01875558043457	FOXC2	T
2.82119854913954	FOXC2	T
0.951479103715631	FOXC2	T
2.48893063651704	FOXC2	T
0.4408373092313	FOXC2	T
0.508837822938023	FOXC2	T
0.43743336690424	FOXC2	T
1.51689512432681	FOXC2	T
0.30485059006662	FOXC2	T
1.14711454375521	FOXC2	T
1.22075774650125	FOXC2	T
1.04456268623988	FOXC2	T
0.179625314837047	FOXC2	T
0.223480009449692	FOXC2	T
3.31278437682896	FOXC2	T
0.0441342079884282	FOXC2	T
1.91224018097021	FOXC2	T
1.31764501819069	FOXC2	T
0.283971539984498	FOXC2	T
0.224336440965899	FOXC2	T
0.768701886792556	FOXC2	T
2.20331111650371	FOXC2	T
0.465539893258917	FOXC2	T
3.60121395292868	FOXC2	T
0.988517388062498	FOXC2	T
2.0343696274726	FOXC2	T
0.273191328868762	FOXC2	T
0.141344892415998	FOXC2	T
0.2651302007374	FOXC2	T
0.969865585209859	FOXC2	T
1.23453810789703	FOXC2	T
2.25156095547506	FOXC2	T
1.52180003994936	FOXC2	T
1.12584481443361	FOXC2	T
0.208136402972404	FOXC2	T
1.89140790967096	FOXC2	T
2.05817377776196	FOXC2	T
4.86042454143092	FOXC2	T
0.134581312175133	FOXC2	T
0.124128870497211	FOXC2	T
2.17027793765488	FOXC2	T
0.583954666741266	FOXC2	T
0.406186157766127	FOXC2	T
0.152525211279204	FOXC2	T
0.375576528415805	FOXC2	T
0.615515361432312	FOXC2	T
0.383961252450782	FOXC2	T
0.113587599193569	FOXC2	T
0.654239929667566	FOXC2	T
0.990627739849336	FOXC2	T
0.169274808624557	FOXC2	T
2.38131189383207	FOXC2	T
0.40009139008782	FOXC2	T
1.32894270975302	FOXC2	T
1.43430369316383	FOXC2	T
0.253710136717528	FOXC2	T
0.452988709206143	FOXC2	T
1.44343160800273	FOXC2	T
3.06003250688178	FOXC2	T
0.373613357962582	FOXC2	T
0.984291849278949	FOXC2	T
0.138076028918335	FOXC2	T
1.91745848939862	FOXC2	T
0.17912475119694	FOXC2	T
2.02895876868354	FOXC2	T
1.66317335321485	FOXC2	T
0.520406960278385	FOXC2	T
1.10140400367249	FOXC2	T
4.09153228562906	FOXC2	T
0.640640176179809	FOXC2	T
0.416239628886891	FOXC2	T
1.07407790782564	FOXC2	T
1.20151969556676	FOXC2	T
1.64073474746496	FOXC2	T
2.55538622677124	FOXC2	T
0.187244532733318	FOXC2	T
0.0376864738082993	FOXC2	T
2.24744511707117	FOXC2	T
0.880875051402445	FOXC2	T
1.13176330840229	FOXC2	T
0.499770386724089	FOXC2	T
0.293510214607436	FOXC2	T
0.357448070531145	FOXC2	T
0.806177449850319	FOXC2	T
1.84220690913765	FOXC2	T
0.960018766888375	FOXC2	T
0.82258593240694	FOXC2	T
0.641170139569136	FOXC2	T
1.39398503847065	FOXC2	T
2.47486119598173	FOXC2	T
2.1623147858377	FOXC2	T
0.670202128421894	FOXC2	T
0.522214878890514	FOXC2	T
3.72010660133879	FOXC2	T
0.434662705134444	FOXC2	T
0.446032687490561	FOXC2	T
1.74932530309855	FOXC2	T
1.41596034854552	FOXC2	T
3.99388807851875	FOXC2	T
0.957909845344197	FOXC2	T
2.15010437596567	FOXC2	T
0.510558009371835	FOXC2	T
0.99341351194815	FOXC2	T
0.868599932377714	FOXC2	T
2.78002006088769	FOXC2	T
2.13288179978751	FOXC2	T
0.157544232020882	FOXC2	T
1.35947450416686	FOXC2	T
0.372167816225722	FOXC2	T
1.60716457926152	FOXC2	T
1.02766506296363	FOXC2	T
1.85146042357667	FOXC2	T
1.20383323468187	FOXC2	T
2.31881631062196	FOXC2	T
0.0714898766875896	FOXC2	T
3.85279290009474	FOXC2	T
0.638681472008087	FOXC2	T
2.24403793239518	FOXC2	T
0.818399525519879	FOXC2	T
0.827275087018662	FOXC2	T
2.58551062070049	FOXC2	T
3.0927644125073	FOXC2	T
1.10911044829534	FOXC2	T
0.285930193016331	FOXC2	T
1.42435295769943	FOXC2	T
2.2229800968062	FOXC2	T
0.0830207917824416	FOXC2	T
1.49025948116701	FOXC2	T
0.758159540159203	FOXC2	T
1.1294254657425	FOXC2	T
0.208476306911583	FOXC2	T
3.78191884622106	FOXC2	T
0.4232728735534	FOXC2	T
1.19004841616123	FOXC2	T
0.831366290787293	FOXC2	T
0.0337314295410575	FOXC2	T
0.132613151409166	FOXC2	T
1.94401281620348	FOXC2	T
1.60048385792724	FOXC2	T
0.399129959331201	FOXC2	T
1.1787923900666	FOXC2	T
1.21723878288007	FOXC2	T
2.05294654694023	FOXC2	T
0.246235987331024	FOXC2	T
0.301527479405289	FOXC2	T
0.804750280166553	FOXC2	T
0.832959342854289	FOXC2	T
0.140932665889806	FOXC2	T
3.73259699815203	FOXC2	T
1.67282856131442	FOXC2	T
3.23783106323702	FOXC2	T
1.55733460189947	FOXC2	T
1.89808217164994	FOXC2	T
0.431865536712597	FOXC2	T
2.75257220366427	FOXC2	T
3.57536679381783	FOXC2	T
1.62502121128999	FOXC2	T
0.460001659084882	FOXC2	T
3.69834740360745	FOXC2	T
2.8451666502877	FOXC2	T
1.52492973508466	FOXC2	T
0.097906087427485	FOXC2	T
0.193769220649048	FOXC2	T
0.427781859814778	FOXC2	T
2.28257205834579	FOXC2	T
0.288176508287131	FOXC2	T
1.27668782123513	FOXC2	T
3.15859490524782	FOXC2	T
1.36896106798514	FOXC2	T
1.57161031584966	FOXC2	T
0.45870452699364	FOXC2	T
1.47218932367502	FOXC2	T
1.64614882934363	FOXC2	T
2.34173588609684	FOXC2	T
2.43186735481653	FOXC2	T
3.21598822257407	FOXC2	T
0.746388790795871	FOXC2	T
0.265361998788394	FOXC2	T
1.27842968317322	FOXC2	T
0.27225161262635	FOXC2	T
0.468912531903202	FOXC2	T
0.930754744401319	FOXC2	T
1.14669822864769	FOXC2	T
0.742633873085594	FOXC2	T
2.06004599978914	FOXC2	T
0.18781499168511	FOXC2	T
1.85306627623335	FOXC2	T
1.64100167894864	FOXC2	T
1.33979300639912	FOXC2	T
0.269813786423645	FOXC2	T
2.18938116835289	FOXC2	T
0.378572881004157	FOXC2	T
2.04595732845386	FOXC2	T
1.57418096920474	FOXC2	T
2.91308490692542	FOXC2	T
1.69643813037776	FOXC2	T
0.362671641540641	FOXC2	T
0.48044299176812	FOXC2	T
1.63733433890265	FOXC2	T
0.587853840095099	FOXC2	T
1.31751825678136	FOXC2	T
1.30510960685997	FOXC2	T
0.106884637006767	FOXC2	T
0.144141936837767	FOXC2	T
2.25930925080833	FOXC2	T
0.819332033175774	FOXC2	T
2.80548686578145	FOXC2	T
1.32220621968088	FOXC2	T
0.939797072435731	FOXC2	T
0.571237600826677	FOXC2	T
2.48162573283321	FOXC2	T
1.79528943310806	FOXC2	T
1.62651389790402	FOXC2	T
0.538594479782827	FOXC2	T
3.33856717961631	FOXC2	T
0.337936882631941	FOXC2	T
0.9185620951229	FOXC2	T
0.277736998929574	FOXC2	T
0.408567312590205	FOXC2	T
1.40574789742803	FOXC2	T
3.74239324976756	FOXC2	T
2.15544453801965	FOXC2	T
0.563501309418409	FOXC2	T
1.36370038880001	FOXC2	T
0.133578320851395	FOXC2	T
0.20275960213929	FOXC2	T
0.877118043302876	FOXC2	T
1.89948888949333	FOXC2	T
0.182059025156819	FOXC2	T
1.49208390907169	FOXC2	T
0.7190679326194	FOXC2	T
1.42943492976302	FOXC2	T
1.65151649426865	FOXC2	T
3.26031100426457	FOXC2	T
1.04935474748791	FOXC2	T
0.342175362375927	FOXC2	T
0.128536500380333	FOXC2	T
0.354997201117693	FOXC2	T
0.374845742620101	FOXC2	T
0.777423082238707	FOXC2	T
2.14806985517655	FOXC2	T
2.93042568177402	FOXC2	T
0.802663738020154	FOXC2	T
1.03638446694738	FOXC2	T
0.114049050579408	FOXC2	T
1.35455371551406	FOXC2	T
0.0380477395669658	FOXC2	T
0.709060050805372	FOXC2	T
0.955177604903236	FOXC2	T
0.45114842990531	FOXC2	T
0.834702803092546	FOXC2	T
1.48161720878341	FOXC2	T
1.38635682605195	FOXC2	T
0.709228514672865	FOXC2	T
0.386809070691594	FOXC2	T
0.113406796828478	FOXC2	T
2.56086361776126	FOXC2	T
0.888940912578966	FOXC2	T
2.84106939091954	FOXC2	T
0.337197052939763	FOXC2	T
0.351618944770663	FOXC2	T
1.26508217991263	FOXC2	T
0.145856240492473	FOXC2	T
0.786013478995406	FOXC2	T
0.921656222209565	FOXC2	T
0.40940723001321	FOXC2	T
0.507631273480207	FOXC2	T
0.0415411224191515	FOXC2	T
2.21912638153255	FOXC2	T
1.0395216575887	FOXC2	T
0.0863652831372311	FOXC2	T
2.38842073565735	FOXC2	T
0.619225459791089	FOXC2	T
0.411623762105029	FOXC2	T
1.58873693910047	FOXC2	T
0.911772792293485	FOXC2	T
0.285286680257654	FOXC2	T
0.368296889266429	FOXC2	T
0.719849840139084	FOXC2	T
2.251192204452	FOXC2	T
1.3310487756317	FOXC2	T
0.739500172548718	FOXC2	T
1.36139107621287	FOXC2	T
2.64341200216047	FOXC2	T
0.951794337556048	FOXC2	T
0.143478319026754	FOXC2	T
2.44274077466205	FOXC2	T
0.391999939979517	FOXC2	T
0.0103736675824676	FOXC2	T
0.459091102425154	FOXC2	T
1.11088636768938	FOXC2	T
1.16138402136326	FOXC2	T
0.121554715528777	FOXC2	T
0.73326408799582	FOXC2	T
1.97996239809509	FOXC2	T
2.02725952437098	FOXC2	T
0.646067980070085	FOXC2	T
0.880115621628083	FOXC2	T
0.0161350945836346	FOXC2	T
0.692635641751116	FOXC2	T
1.39945823676729	FOXC2	T
0.227268888635309	FOXC2	T
0.978291781735741	FOXC2	T
1.04222687592602	FOXC2	T
0.477548023141738	FOXC2	T
1.4905793718795	FOXC2	T
0.694876716958304	FOXC2	T
0.138086517044933	FOXC2	T
1.97975172908298	FOXC2	T
2.17993265052501	FOXC2	T
0.420448123040312	FOXC2	T
0.184117509874672	FOXC2	T
0.476546764951314	FOXC2	T
0.199363531866117	FOXC2	T
0.580324579794539	FOXC2	T
1.91259545146847	FOXC2	T
2.21849755968152	FOXC2	T
1.36763274008619	FOXC2	T
2.76449945345256	FOXC2	T
2.02527938338914	FOXC2	T
1.90373476165371	FOXC2	T
2.28246560425537	FOXC2	T
0.940989462944393	FOXC2	T
0.196447155418281	FOXC2	T
2.56844052671388	FOXC2	T
1.35420839956606	FOXC2	T
0.502127703684764	FOXC2	T
4.68956810303047	FOXC2	T
1.38194226505174	FOXC2	T
1.92110761178097	FOXC2	T
0.696078145966228	FOXC2	T
0.138248155653281	FOXC2	T
1.46930513554846	FOXC2	T
2.03950305831385	FOXC2	T
0.800292199370222	FOXC2	T
0.237107710573016	FOXC2	T
2.32222381706026	FOXC2	T
1.19352196997908	FOXC2	T
1.94161116586628	FOXC2	T
0.784034371040292	FOXC2	T
2.15448761810507	FOXC2	T
1.00824950386417	FOXC2	T
1.33357829991367	FOXC2	T
0.250007018093384	FOXC2	T
2.44053367606069	FOXC2	T
1.4137045548267	FOXC2	T
0.963422999875566	FOXC2	T
1.02450904708915	FOXC2	T
0.180807173643611	FOXC2	T
2.28610105382207	FOXC2	T
1.44976049900549	FOXC2	T
2.4295929344544	FOXC2	T
0.264749471751579	FOXC2	T
1.10353120987799	FOXC2	T
0.860240177195285	FOXC2	T
2.13008641556537	FOXC2	T
0.350672396602589	FOXC2	T
0.301302122756327	FOXC2	T
1.21288616782418	FOXC2	T
1.19070903525665	FOXC2	T
0	FOXC2	T
1.7244717244454	FOXC2	T
1.48014308247363	FOXC2	T
2.4854822152916	FOXC2	T
1.51820426312224	FOXC2	T
1.0941752523795	FOXC2	T
1.53432660355151	FOXC2	T
2.3513501651566	FOXC2	T
1.53336449674885	FOXC2	T
1.41093369282087	FOXC2	T
0.220452919267938	FOXC2	T
0.607677252765029	FOXC2	T
1.43489612707528	FOXC2	T
0.638707325104762	FOXC2	T
1.36041091403245	FOXC2	T
1.8947440506194	FOXC2	T
0.947205243558642	FOXC2	T
1.54622773445293	FOXC2	T
0.498852843674002	FOXC2	T
2.65262049011147	FOXC2	T
0.858421337942182	FOXC2	T
2.78738314791069	FOXC2	T
1.32069781721564	FOXC2	T
2.22218197861211	FOXC2	T
0.639264953505497	FOXC2	T
1.64434177690385	FOXC2	T
3.84189363772232	FOXC2	T
0.200138077607152	FOXC2	T
0.344246416856259	FOXC2	T
0.0963148093861936	FOXC2	T
1.20300439751762	FOXC2	T
2.96438033268815	FOXC2	T
1.78058685154553	FOXC2	T
2.65404204573483	FOXC2	T
0.740894325076232	FOXC2	T
0.448769358673079	FOXC2	T
1.60376139568965	FOXC2	T
3.71864109554328	FOXC2	T
1.01638649117983	FOXC2	T
2.56643744718679	FOXC2	T
0.232713552323604	FOXC2	T
0.311489281339906	FOXC2	T
0.988503427449638	FOXC2	T
1.02419625752631	FOXC2	T
0.14834298268597	FOXC2	T
1.8211036250605	FOXC2	T
0.388680769029943	FOXC2	T
1.55563948770943	FOXC2	T
0.33321303906495	FOXC2	T
1.41647983376615	FOXC2	T
0.692160864144394	FOXC2	T
2.51079967023826	FOXC2	T
2.30456390072062	FOXC2	T
0.609263359976502	FOXC2	T
1.17369672184861	FOXC2	T
1.42519824250552	FOXC2	T
0.671711761314955	FOXC2	T
0.0458063527355437	FOXC2	T
2.92741882555354	FOXC2	T
0.244857474440877	FOXC2	T
1.99561548612518	FOXC2	T
0.892072956747033	FOXC2	T
2.10539078403777	FOXC2	T
1.79371238753099	FOXC2	T
0.177741661060153	FOXC2	T
1.63550506088867	FOXC2	T
0.179698683967405	FOXC2	T
1.6725520672641	FOXC2	T
2.62859280963777	FOXC2	T
0.983356654774227	FOXC2	T
0.26058238664681	FOXC2	T
1.26882301249725	FOXC2	T
0.162095802318547	FOXC2	T
0.411087009800975	FOXC2	T
0.514981080462079	FOXC2	T
0.624252527597826	FOXC2	T
1.77870270945536	FOXC2	T
0.765096100392981	FOXC2	T
0.685521111917756	FOXC2	T
0.512257940158888	FOXC2	T
0.166011083640463	FOXC2	T
0.209890131969901	FOXC2	T
1.90685827887765	FOXC2	T
0.587977946085568	FOXC2	T
0.831728749431241	FOXC2	T
0.9574536795696	FOXC2	T
0.71710323373611	FOXC2	T
1.55184967532767	FOXC2	T
0.332903811837953	FOXC2	T
4.01065095701285	FOXC2	T
1.72375207276395	FOXC2	T
4.35843775853586	FOXC2	T
0.117539435961555	FOXC2	T
0.749337575776459	FOXC2	T
1.69468767207546	FOXC2	T
2.72184028375795	FOXC2	T
1.64710770459832	FOXC2	T
0.977690891067181	FOXC2	T
0.127283966583407	FOXC2	T
0.788635685183016	FOXC2	T
2.91977063357675	FOXC2	T
0.390026528723605	FOXC2	T
1.96230432701637	FOXC2	T
0.526850660709809	FOXC2	T
1.15305039835334	FOXC2	T
0.262613197624601	FOXC2	T
0.349809228687922	FOXC2	T
1.62398435105146	FOXC2	T
